factory_id,line_id,product_code,production_date,produced_qty,defect_qty,operator
F002,L2,PRD002,2024-05-08,,,정해인
F003,L2,PRD002,2024-05-05,,,최유리
F001,L2,PRD002,2024-05-18,1115,5,정해인
F003,L3,PRD003,2024-05-26,1048,3,김민쑤
F001,L1,PRD004,2024-05-20,884,,김민수
F001,L1,PRD003,2024-05-14,,,최유리
F001,L1,PRD001,2024-05-14,없음,14,김민쑤
F003,L2,PRD001,2024-05-18,없음,,이즈우
F002,L3,PRD003,2024-05-11,없음,,김민쑤
F002,L3,PRD002,2024-05-12,,,김민쑤
F001,L2,PRD002,2024-05-07,없음,,최유리
F003,L2,PRD002,2024-05-13,없음,,정해인
F001,L3,PRD001,2024-05-15,1165,,박지훜
F002,L2,PRD001,2024-05-16,,,김민수
F002,L2,PRD003,2024-05-08,없음,,이지우
F001,L1,PRD002,2024-05-28,없음,11,최유리
F001,L3,PRD002,2024-05-03,,17,정해인
F001,L3,PRD003,2024-05-15,없음,,정해인
F001,L1,PRD004,2024-05-10,,2,김민수
F003,L1,PRD002,2024-05-10,없음,13,최유리
F001,L1,PRD001,2024-05-03,1195,8,쵀유리
F001,L2,PRD003,2024-05-24,891,17,최유리
F001,L2,PRD002,2024-05-25,,,쵀유리
F001,L2,PRD002,2024-05-06,없음,4,최유리
F003,L2,PRD003,2024-05-15,없음,,김민수
F003,L1,PRD002,2024-05-21,1110,,이지우
F001,L2,PRD004,2024-05-17,,,쵀유리
F003,L2,PRD004,2024-05-31,,,정해인
F003,L3,PRD004,2024-05-25,,13,쵀유리
F002,L1,PRD001,2024-05-07,,,김민수
F003,L2,PRD004,2024-05-13,없음,,이즈우
F001,L1,PRD002,2024-05-14,,,정해인
F003,L1,PRD003,2024-05-13,925,0,이즈우
F002,L2,PRD004,2024-05-15,없음,11,이즈우
F001,L2,PRD001,2024-05-08,,,박지훜
F001,L2,PRD004,2024-05-30,,13,정해인
F002,L2,PRD004,2024-05-02,1045,,최유리
F002,L3,PRD002,2024-05-01,851,,박지훈
F001,L3,PRD002,2024-05-21,없음,,김민쑤
F002,L3,PRD004,2024-05-12,없음,,박지훈
F003,L3,PRD001,2024-05-29,없음,,박지훈
F003,L3,PRD001,2024-05-31,없음,,이즈우
F003,L3,PRD003,2024-05-05,872,,김민쑤
F002,L2,PRD002,2024-05-02,없음,0,최유리
F002,L3,PRD002,2024-05-14,없음,,정해인
F001,L1,PRD001,2024-05-06,없음,15,최유리
F002,L1,PRD004,2024-05-04,,,정해인
F003,L2,PRD004,2024-05-31,,,박지훜
F003,L3,PRD003,2024-05-17,,,정해인
F003,L1,PRD002,2024-05-27,없음,,박지훜
F003,L2,PRD004,2024-05-24,1007,,정해인
F001,L1,PRD002,2024-05-28,912,14,김민수
F003,L3,PRD003,2024-05-14,없음,,박지훜
F002,L1,PRD002,2024-05-06,없음,,박지훈
F002,L2,PRD004,2024-05-05,없음,,박지훜
F001,L2,PRD002,2024-05-16,없음,18,김민쑤
F002,L1,PRD003,2024-05-08,1112,10,정해인
F002,L3,PRD004,2024-05-28,842,2,박지훈
F001,L3,PRD004,2024-05-16,,20,박지훈
F001,L2,PRD002,2024-05-02,없음,,박지훜
F003,L3,PRD001,2024-05-02,없음,10,박지훈
F003,L1,PRD001,2024-05-20,800,,이즈우
F001,L2,PRD003,2024-05-20,1069,,이지우
F001,L2,PRD003,2024-05-06,,16,이즈우
F003,L1,PRD003,2024-05-02,없음,,이즈우
F002,L2,PRD003,2024-05-10,,,최유리
F002,L3,PRD003,2024-05-07,없음,,이지우
F001,L1,PRD001,2024-05-19,860,,이지우
F001,L3,PRD001,2024-05-10,없음,,최유리
F003,L2,PRD004,2024-05-14,,,정해인
F002,L3,PRD002,2024-05-29,,,이지우
F002,L1,PRD003,2024-05-03,825,,이지우
F002,L2,PRD004,2024-05-26,없음,14,박지훜
F003,L3,PRD004,2024-05-22,,5,이지우
F002,L2,PRD001,2024-05-16,971,1,최유리
F003,L3,PRD004,2024-05-31,942,,박지훈
F001,L3,PRD003,2024-05-23,,,박지훈
F001,L2,PRD002,2024-05-07,없음,,쵀유리
F002,L3,PRD002,2024-05-14,,,정해인
F003,L2,PRD004,2024-05-02,없음,,정해인
F003,L1,PRD004,2024-05-27,없음,,최유리
F002,L3,PRD002,2024-05-15,없음,20,최유리
F003,L3,PRD003,2024-05-13,935,16,박지훈
F001,L2,PRD002,2024-05-13,없음,1,정해인
F003,L3,PRD004,2024-05-01,,,정해인
F003,L1,PRD004,2024-05-19,,,김민수
F001,L2,PRD003,2024-05-06,,6,김민쑤
F001,L2,PRD002,2024-05-31,1045,3,정해인
F001,L3,PRD003,2024-05-22,없음,,최유리
F003,L1,PRD003,2024-05-04,없음,,쵀유리
F003,L1,PRD001,2024-05-05,862,7,정해인
F001,L1,PRD004,2024-05-11,,,쵀유리
F001,L2,PRD003,2024-05-26,없음,,이지우
F002,L1,PRD003,2024-05-24,,2,이지우
F001,L2,PRD002,2024-05-17,,,박지훜
F001,L2,PRD004,2024-05-26,없음,,김민쑤
F001,L1,PRD002,2024-05-20,없음,,김민수
F003,L1,PRD004,2024-05-18,없음,,박지훜
F001,L1,PRD001,2024-05-15,896,,박지훈
F003,L2,PRD003,2024-05-14,1183,,김민수
F001,L1,PRD001,2024-05-19,없음,,쵀유리
F003,L2,PRD001,2024-05-20,,10,정해인
F003,L2,PRD003,2024-05-02,854,,이지우
F003,L2,PRD004,2024-05-05,없음,13,쵀유리
F002,L1,PRD004,2024-05-10,없음,13,박지훈
F002,L2,PRD002,2024-05-23,847,,정해인
F001,L2,PRD001,2024-05-04,없음,10,이지우
F003,L1,PRD001,2024-05-08,없음,,쵀유리
F001,L3,PRD003,2024-05-30,,9,김민쑤
F001,L2,PRD004,2024-05-03,없음,,박지훈
F001,L1,PRD001,2024-05-31,1101,,박지훈
F002,L2,PRD004,2024-05-18,없음,,쵀유리
F001,L1,PRD003,2024-05-06,,,김민수
F003,L1,PRD004,2024-05-07,,4,쵀유리
F001,L2,PRD001,2024-05-22,없음,,최유리
F002,L3,PRD002,2024-05-02,1020,,김민쑤
F001,L3,PRD003,2024-05-12,없음,,정해인
F002,L2,PRD002,2024-05-20,,,정해인
F002,L1,PRD001,2024-05-13,1102,,이지우
F003,L1,PRD001,2024-05-31,1143,,박지훈
F001,L1,PRD001,2024-05-24,,12,최유리
F002,L1,PRD001,2024-05-21,,,박지훈
F002,L1,PRD003,2024-05-07,1028,,김민수
F002,L2,PRD004,2024-05-13,,,최유리
F003,L1,PRD002,2024-05-13,980,,이즈우
F002,L2,PRD001,2024-05-09,없음,14,박지훈
F001,L3,PRD004,2024-05-17,948,13,정해인
F001,L2,PRD003,2024-05-06,1018,,김민수
F003,L2,PRD003,2024-05-10,1129,14,정해인
F002,L2,PRD003,2024-05-06,1045,14,박지훈
F001,L3,PRD004,2024-05-13,,,이지우
F001,L2,PRD003,2024-05-17,,,쵀유리
F002,L3,PRD004,2024-05-01,,3,정해인
F002,L1,PRD002,2024-05-21,,0,박지훈
F002,L3,PRD004,2024-05-19,974,15,이지우
F001,L3,PRD003,2024-05-24,없음,,정해인
F003,L1,PRD004,2024-05-22,,,김민수
F002,L2,PRD002,2024-05-29,없음,,박지훜
F002,L1,PRD003,2024-05-16,없음,17,김민수
F001,L3,PRD002,2024-05-08,1010,,김민쑤
F003,L3,PRD001,2024-05-04,,,이지우
F001,L3,PRD002,2024-05-07,989,,박지훈
F003,L2,PRD001,2024-05-09,,14,김민수
F002,L1,PRD001,2024-05-03,,,최유리
F001,L2,PRD003,2024-05-18,,,최유리
F002,L2,PRD001,2024-05-03,,,정해인
F001,L2,PRD003,2024-05-30,없음,,이지우
F001,L3,PRD001,2024-05-21,1092,8,이지우
F001,L1,PRD001,2024-05-24,891,6,이지우
F002,L2,PRD001,2024-05-22,1030,19,박지훈
F001,L3,PRD002,2024-05-12,없음,13,김민수
F001,L2,PRD004,2024-05-01,없음,,이지우
F003,L2,PRD001,2024-05-03,1191,6,이지우
F002,L1,PRD004,2024-05-08,1158,,쵀유리
F003,L3,PRD003,2024-05-29,1031,,정해인
F001,L2,PRD004,2024-05-06,없음,,정해인
F003,L1,PRD001,2024-05-07,없음,,이즈우
F001,L3,PRD001,2024-05-26,1155,1,쵀유리
F001,L3,PRD004,2024-05-13,,4,쵀유리
F001,L3,PRD002,2024-05-26,864,,정해인
F003,L1,PRD002,2024-05-18,1082,,쵀유리
F001,L2,PRD003,2024-05-11,1081,5,김민쑤
F002,L1,PRD002,2024-05-26,,20,쵀유리
F001,L3,PRD004,2024-05-03,,,김민수
F003,L2,PRD004,2024-05-06,없음,10,박지훈
F001,L1,PRD001,2024-05-28,1170,,이지우
F003,L3,PRD001,2024-05-03,1152,15,이즈우
F003,L3,PRD003,2024-05-02,,19,이지우
F002,L2,PRD004,2024-05-22,,,정해인
F002,L1,PRD001,2024-05-18,,,이즈우
F002,L2,PRD001,2024-05-05,없음,,박지훈
F002,L2,PRD004,2024-05-02,없음,14,박지훈
F003,L1,PRD001,2024-05-22,933,,박지훜
F001,L2,PRD003,2024-05-17,없음,,김민수
F001,L2,PRD002,2024-05-26,,,박지훜
F003,L1,PRD003,2024-05-10,,,박지훈
F003,L3,PRD001,2024-05-21,1040,13,최유리
F002,L3,PRD004,2024-05-20,981,,쵀유리
F001,L1,PRD001,2024-05-02,937,,정해인
F003,L1,PRD001,2024-05-09,,,이지우
F003,L2,PRD004,2024-05-29,,,최유리
F003,L3,PRD001,2024-05-13,937,,김민수
F001,L3,PRD004,2024-05-20,없음,,정해인
F003,L3,PRD003,2024-05-14,952,0,김민쑤
F003,L1,PRD003,2024-05-24,,13,김민수
F002,L2,PRD001,2024-05-15,없음,,김민쑤
F001,L2,PRD003,2024-05-25,948,,최유리
F003,L3,PRD003,2024-05-11,,,최유리
F003,L1,PRD001,2024-05-16,없음,,정해인
F003,L3,PRD001,2024-05-25,,,최유리
F003,L3,PRD002,2024-05-27,없음,,정해인
F003,L1,PRD003,2024-05-02,,20,정해인
F001,L1,PRD002,2024-05-07,없음,,정해인
F003,L2,PRD001,2024-05-13,1172,4,김민수
F001,L3,PRD004,2024-05-17,,,박지훈
F003,L1,PRD002,2024-05-19,,,최유리
F001,L2,PRD003,2024-05-08,없음,,김민수
F001,L3,PRD004,2024-05-25,없음,,쵀유리
F002,L3,PRD001,2024-05-01,894,0,정해인
F001,L2,PRD004,2024-05-04,1081,,박지훈
F001,L3,PRD004,2024-05-11,,,정해인
F003,L1,PRD004,2024-05-30,,,박지훜
F003,L2,PRD002,2024-05-29,829,,김민수
F001,L3,PRD003,2024-05-04,없음,7,김민쑤
F003,L2,PRD003,2024-05-27,,,최유리
F001,L3,PRD002,2024-05-31,,,이지우
F001,L1,PRD004,2024-05-09,없음,13,김민수
F002,L1,PRD003,2024-05-05,,,박지훈
F002,L3,PRD001,2024-05-25,972,,김민쑤
F002,L3,PRD001,2024-05-17,1155,,이지우
F002,L1,PRD001,2024-05-31,898,16,박지훜
F002,L2,PRD001,2024-05-27,1190,12,이즈우
F001,L2,PRD002,2024-05-04,889,,박지훜
F001,L2,PRD002,2024-05-14,1092,,이즈우
F002,L3,PRD002,2024-05-20,,,박지훈
F001,L1,PRD003,2024-05-29,1083,,최유리
F002,L2,PRD002,2024-05-16,,16,김민쑤
F001,L1,PRD002,2024-05-21,,3,김민수
F003,L2,PRD004,2024-05-23,1155,19,쵀유리
F002,L3,PRD001,2024-05-26,없음,18,박지훈
F003,L2,PRD003,2024-05-19,없음,,정해인
F003,L3,PRD004,2024-05-25,,,정해인
F003,L3,PRD004,2024-05-03,없음,,박지훜
F003,L2,PRD002,2024-05-05,,,박지훈
F003,L2,PRD002,2024-05-31,889,3,최유리
F002,L1,PRD004,2024-05-13,,,정해인
F003,L1,PRD004,2024-05-05,,,김민쑤
F001,L3,PRD004,2024-05-06,1183,,최유리
F003,L3,PRD002,2024-05-11,,,최유리
F003,L1,PRD001,2024-05-27,945,,김민수
F001,L3,PRD004,2024-05-11,,,정해인
F002,L3,PRD002,2024-05-14,없음,,김민쑤
F003,L2,PRD003,2024-05-14,1122,6,쵀유리
F002,L2,PRD001,2024-05-22,1151,,박지훜
F003,L2,PRD001,2024-05-09,없음,,이지우
F001,L3,PRD003,2024-05-28,없음,20,박지훈
F001,L2,PRD002,2024-05-01,,,정해인
F002,L2,PRD001,2024-05-02,없음,16,김민수
F001,L3,PRD002,2024-05-27,없음,0,김민수
F002,L3,PRD001,2024-05-20,없음,,정해인
F001,L3,PRD003,2024-05-02,없음,,쵀유리
F001,L3,PRD004,2024-05-21,,4,박지훜
F001,L3,PRD003,2024-05-09,없음,,정해인
F002,L2,PRD002,2024-05-02,없음,,김민쑤
F002,L3,PRD002,2024-05-20,없음,,김민수
F003,L2,PRD004,2024-05-30,996,,정해인
F001,L2,PRD001,2024-05-13,,,김민수
F001,L1,PRD002,2024-05-15,918,,박지훜
F003,L1,PRD002,2024-05-12,1005,,김민수
F002,L1,PRD002,2024-05-28,,3,정해인
F001,L1,PRD004,2024-05-04,없음,,박지훜
F001,L2,PRD004,2024-05-18,없음,12,최유리
F001,L2,PRD001,2024-05-29,,,정해인
F003,L1,PRD002,2024-05-28,없음,1,김민쑤
F002,L3,PRD001,2024-05-27,없음,,박지훈
F001,L2,PRD002,2024-05-22,928,,쵀유리
F001,L1,PRD004,2024-05-24,,16,이지우
F001,L1,PRD002,2024-05-21,없음,,이지우
F001,L3,PRD002,2024-05-09,없음,,쵀유리
F002,L3,PRD004,2024-05-26,,,최유리
F002,L1,PRD002,2024-05-29,,,박지훜
F002,L1,PRD003,2024-05-08,없음,,정해인
F003,L3,PRD004,2024-05-13,1148,,박지훈
F002,L2,PRD002,2024-05-29,,4,박지훜
F001,L2,PRD002,2024-05-03,1137,5,박지훜
F002,L3,PRD002,2024-05-03,,11,박지훜
F003,L2,PRD001,2024-05-22,없음,18,김민수
F003,L3,PRD002,2024-05-03,1092,,김민쑤
F002,L3,PRD001,2024-05-18,,8,김민쑤
F003,L3,PRD003,2024-05-26,1079,5,박지훈
F002,L1,PRD002,2024-05-22,없음,,정해인
F003,L2,PRD002,2024-05-10,없음,,쵀유리
F003,L1,PRD001,2024-05-10,없음,,쵀유리
F002,L1,PRD004,2024-05-03,982,,김민쑤
F002,L2,PRD004,2024-05-07,,5,정해인
F002,L2,PRD004,2024-05-25,,,이즈우
F002,L3,PRD004,2024-05-13,1077,,김민쑤
F003,L2,PRD002,2024-05-27,없음,,최유리
F002,L3,PRD001,2024-05-26,,,쵀유리
F001,L2,PRD002,2024-05-22,1120,11,정해인
F001,L3,PRD003,2024-05-25,없음,,이즈우
F003,L1,PRD001,2024-05-22,863,,이지우
F003,L2,PRD003,2024-05-09,928,,이즈우
F003,L2,PRD002,2024-05-05,,9,최유리
F003,L1,PRD003,2024-05-26,1000,,정해인
F001,L2,PRD004,2024-05-06,933,10,쵀유리
F002,L3,PRD004,2024-05-06,없음,,이지우
F002,L3,PRD002,2024-05-28,1155,,정해인
F003,L2,PRD001,2024-05-08,1058,,김민쑤
F002,L2,PRD001,2024-05-31,없음,,김민쑤
F003,L2,PRD001,2024-05-20,없음,,최유리
F001,L1,PRD003,2024-05-21,1119,,김민수
F001,L2,PRD004,2024-05-06,824,,박지훜
F003,L1,PRD003,2024-05-26,819,11,김민쑤
F002,L1,PRD003,2024-05-10,1032,,최유리
F001,L1,PRD002,2024-05-12,1117,,쵀유리
F001,L1,PRD004,2024-05-15,962,,정해인
F001,L3,PRD001,2024-05-10,1194,,이지우
F002,L2,PRD001,2024-05-23,,,박지훈
F003,L3,PRD002,2024-05-25,1044,,이지우
F001,L3,PRD003,2024-05-13,883,,김민쑤
F002,L1,PRD003,2024-05-28,,,이즈우
F003,L2,PRD003,2024-05-10,885,,박지훜
F003,L2,PRD003,2024-05-18,없음,,박지훜
F002,L3,PRD003,2024-05-06,1057,,김민수
F001,L3,PRD004,2024-05-11,813,0,박지훈
F001,L2,PRD003,2024-05-21,,20,김민수
F001,L1,PRD001,2024-05-26,없음,2,박지훈
F002,L2,PRD004,2024-05-02,1067,,김민쑤
F003,L3,PRD002,2024-05-22,없음,,쵀유리
F003,L3,PRD004,2024-05-13,,15,이즈우
F003,L1,PRD004,2024-05-15,없음,,김민쑤
F001,L3,PRD001,2024-05-05,,,정해인
F001,L1,PRD002,2024-05-26,,17,이지우
F001,L1,PRD002,2024-05-07,1110,20,정해인
F003,L1,PRD001,2024-05-13,1178,,최유리
F002,L2,PRD004,2024-05-06,,,박지훜
F001,L3,PRD002,2024-05-25,없음,,김민수
F003,L2,PRD002,2024-05-26,없음,,박지훜
F002,L3,PRD003,2024-05-18,없음,15,김민쑤
F001,L3,PRD001,2024-05-11,,,이즈우
F002,L3,PRD002,2024-05-24,없음,,이지우
F003,L2,PRD001,2024-05-21,1040,,최유리
F001,L2,PRD002,2024-05-30,,18,박지훈
F002,L1,PRD002,2024-05-05,,19,김민쑤
F001,L1,PRD004,2024-05-26,,18,정해인
F001,L3,PRD002,2024-05-08,없음,,최유리
F003,L3,PRD002,2024-05-11,없음,,김민수
F002,L3,PRD004,2024-05-24,없음,7,김민쑤
F002,L1,PRD001,2024-05-19,없음,,이즈우
F003,L3,PRD001,2024-05-06,,,박지훈
F001,L3,PRD002,2024-05-15,835,,최유리
F003,L3,PRD004,2024-05-25,없음,3,이즈우
F003,L2,PRD002,2024-05-19,,7,이지우
F001,L3,PRD001,2024-05-05,없음,,최유리
F001,L1,PRD001,2024-05-09,,,이즈우
F003,L3,PRD004,2024-05-12,1150,,쵀유리
F002,L1,PRD002,2024-05-21,없음,1,최유리
F001,L2,PRD003,2024-05-08,,,정해인
F002,L1,PRD004,2024-05-03,977,,정해인
F001,L1,PRD002,2024-05-21,1095,,박지훜
F003,L1,PRD001,2024-05-10,없음,,쵀유리
F001,L1,PRD002,2024-05-30,,,김민수
F001,L3,PRD004,2024-05-03,1111,,박지훈
F003,L1,PRD002,2024-05-04,906,,이즈우
F002,L2,PRD002,2024-05-02,,2,김민수
F002,L2,PRD001,2024-05-05,892,,박지훈
F002,L1,PRD003,2024-05-22,,14,최유리
F003,L3,PRD002,2024-05-02,,,김민쑤
F002,L1,PRD001,2024-05-22,없음,,정해인
F003,L1,PRD002,2024-05-25,944,3,정해인
F001,L3,PRD004,2024-05-21,1068,10,정해인
F003,L2,PRD002,2024-05-05,없음,12,박지훈
F003,L1,PRD003,2024-05-31,,12,박지훈
F001,L3,PRD003,2024-05-05,,,박지훈
F001,L1,PRD004,2024-05-04,없음,,박지훜
F003,L2,PRD003,2024-05-13,957,6,정해인
F001,L3,PRD002,2024-05-01,없음,,김민수
F002,L3,PRD002,2024-05-16,,,박지훈
F001,L3,PRD001,2024-05-15,,,김민쑤
F003,L1,PRD004,2024-05-08,866,,김민수
F002,L2,PRD003,2024-05-31,,,박지훈
F001,L3,PRD003,2024-05-02,927,3,정해인
F002,L2,PRD004,2024-05-19,,,김민쑤
F002,L3,PRD001,2024-05-12,,,정해인
F002,L1,PRD002,2024-05-09,1045,,이즈우
F002,L1,PRD001,2024-05-02,1084,,김민수
F001,L1,PRD001,2024-05-26,없음,17,김민수
F002,L2,PRD003,2024-05-25,없음,,쵀유리
F001,L3,PRD001,2024-05-17,,,김민수
F001,L3,PRD001,2024-05-28,1168,,박지훈
F002,L1,PRD002,2024-05-17,없음,14,최유리
F001,L2,PRD002,2024-05-11,840,,쵀유리
F002,L2,PRD003,2024-05-07,1005,,최유리
F001,L1,PRD004,2024-05-06,,,박지훜
F002,L2,PRD004,2024-05-20,없음,0,김민수
F003,L1,PRD003,2024-05-07,1143,,이지우
F002,L2,PRD004,2024-05-29,없음,4,박지훜
F003,L1,PRD002,2024-05-27,,15,박지훈
F001,L2,PRD004,2024-05-14,1017,,정해인
F001,L1,PRD001,2024-05-02,,,이즈우
F001,L2,PRD001,2024-05-01,,,최유리
F003,L3,PRD001,2024-05-27,,,정해인
F003,L1,PRD003,2024-05-08,,,이지우
F001,L2,PRD001,2024-05-26,없음,,이즈우
F002,L3,PRD004,2024-05-21,,2,이즈우
F003,L2,PRD001,2024-05-27,없음,,정해인
F001,L2,PRD004,2024-05-31,850,,정해인
F001,L2,PRD004,2024-05-19,936,7,박지훜
F002,L1,PRD002,2024-05-24,,,정해인
F003,L3,PRD001,2024-05-20,1028,,정해인
F001,L2,PRD002,2024-05-01,없음,,이즈우
F003,L1,PRD001,2024-05-03,1010,,박지훈
F003,L3,PRD003,2024-05-04,1079,,정해인
F003,L3,PRD004,2024-05-29,875,,박지훈
F003,L3,PRD003,2024-05-30,,0,쵀유리
F002,L2,PRD003,2024-05-18,870,,박지훜
F003,L3,PRD002,2024-05-19,,,박지훈
F003,L1,PRD001,2024-05-26,없음,17,김민쑤
F002,L2,PRD004,2024-05-22,847,,정해인
F001,L2,PRD004,2024-05-03,,2,쵀유리
F002,L3,PRD003,2024-05-26,,,쵀유리
F001,L2,PRD004,2024-05-19,없음,20,정해인
F001,L3,PRD003,2024-05-08,1165,8,정해인
F002,L1,PRD003,2024-05-14,없음,,최유리
F001,L2,PRD003,2024-05-22,,17,박지훜
F003,L2,PRD003,2024-05-04,없음,,김민쑤
F001,L2,PRD001,2024-05-29,없음,,정해인
F002,L2,PRD002,2024-05-24,,13,정해인
F002,L3,PRD003,2024-05-05,없음,0,쵀유리
F002,L1,PRD004,2024-05-05,없음,18,김민쑤
F002,L3,PRD002,2024-05-01,,,쵀유리
F002,L3,PRD002,2024-05-20,없음,,김민쑤
F002,L1,PRD004,2024-05-20,1094,13,정해인
F001,L1,PRD003,2024-05-03,909,,최유리
F002,L3,PRD002,2024-05-27,,13,최유리
F001,L2,PRD004,2024-05-29,없음,5,박지훈
F002,L2,PRD001,2024-05-13,,0,박지훜
F002,L2,PRD004,2024-05-05,934,19,김민쑤
F002,L3,PRD001,2024-05-28,,,박지훈
F003,L2,PRD004,2024-05-28,없음,,김민수
F003,L1,PRD003,2024-05-20,,,박지훈
F003,L3,PRD001,2024-05-28,없음,17,김민수
F002,L1,PRD004,2024-05-09,,3,박지훜
F003,L1,PRD004,2024-05-21,없음,,정해인
F003,L3,PRD002,2024-05-23,없음,,이즈우
F002,L3,PRD004,2024-05-19,,,박지훜
F003,L2,PRD003,2024-05-26,1137,3,정해인
F001,L3,PRD002,2024-05-02,없음,11,김민쑤
F003,L1,PRD003,2024-05-04,없음,,박지훈
F001,L3,PRD004,2024-05-07,없음,,이지우
F001,L3,PRD003,2024-05-11,,,이즈우
F001,L1,PRD001,2024-05-20,,,이지우
F002,L3,PRD003,2024-05-06,없음,,정해인
F003,L3,PRD004,2024-05-14,없음,,김민쑤
F002,L1,PRD001,2024-05-27,없음,,이즈우
F002,L2,PRD001,2024-05-19,없음,10,최유리
F003,L3,PRD001,2024-05-14,866,,김민쑤
F002,L1,PRD002,2024-05-25,없음,9,김민수
F002,L3,PRD003,2024-05-20,없음,7,박지훈
F003,L3,PRD004,2024-05-06,895,5,정해인
F001,L2,PRD004,2024-05-31,,,김민쑤
F001,L2,PRD001,2024-05-13,814,2,정해인
F003,L1,PRD001,2024-05-12,없음,,김민쑤
F001,L1,PRD001,2024-05-04,,,이즈우
F003,L2,PRD002,2024-05-07,840,,박지훜
F002,L1,PRD003,2024-05-15,,,이지우
F003,L2,PRD001,2024-05-05,1173,5,최유리
F003,L2,PRD002,2024-05-24,없음,10,김민쑤
F002,L3,PRD004,2024-05-28,,,쵀유리
F002,L3,PRD002,2024-05-12,,,이지우
F001,L3,PRD002,2024-05-17,없음,,박지훈
F001,L3,PRD004,2024-05-09,,,이즈우
F002,L3,PRD002,2024-05-28,900,3,최유리
F001,L3,PRD004,2024-05-10,,,이즈우
F003,L3,PRD001,2024-05-15,없음,6,정해인
F003,L3,PRD002,2024-05-16,886,,쵀유리
F002,L3,PRD002,2024-05-27,없음,,박지훈
F003,L3,PRD001,2024-05-26,,12,박지훈
F002,L2,PRD002,2024-05-02,,,쵀유리
F003,L1,PRD003,2024-05-20,없음,,박지훈
F001,L3,PRD001,2024-05-17,,,이즈우
F003,L2,PRD001,2024-05-27,없음,,정해인
F002,L3,PRD003,2024-05-09,없음,,최유리
F003,L2,PRD001,2024-05-16,,,쵀유리
F001,L1,PRD003,2024-05-08,,3,쵀유리
F002,L3,PRD003,2024-05-28,,,정해인
F003,L2,PRD002,2024-05-29,,19,정해인
F002,L2,PRD002,2024-05-27,1045,,이지우
F002,L2,PRD002,2024-05-02,,,김민쑤
F003,L2,PRD002,2024-05-09,867,,최유리
F003,L2,PRD002,2024-05-17,920,18,이지우
F001,L3,PRD004,2024-05-01,1000,18,이지우
F003,L3,PRD001,2024-05-23,,6,이지우
F001,L1,PRD001,2024-05-01,894,5,박지훈
F001,L3,PRD004,2024-05-15,없음,3,박지훈
F003,L3,PRD004,2024-05-23,997,,김민수
F002,L1,PRD003,2024-05-13,없음,,최유리
F003,L2,PRD003,2024-05-21,,,쵀유리
F001,L2,PRD003,2024-05-14,,20,최유리
F002,L2,PRD004,2024-05-28,없음,3,박지훈
F001,L3,PRD001,2024-05-15,없음,5,박지훜
F002,L2,PRD004,2024-05-15,없음,,박지훈
F002,L2,PRD004,2024-05-14,937,2,김민쑤
F002,L2,PRD001,2024-05-23,,,박지훈
F002,L3,PRD003,2024-05-04,,,정해인
F002,L1,PRD001,2024-05-12,,,김민쑤
F003,L1,PRD003,2024-05-18,없음,,정해인
F003,L3,PRD004,2024-05-06,,14,쵀유리
F001,L3,PRD004,2024-05-18,,,김민수
F002,L3,PRD004,2024-05-26,1114,11,박지훜
F003,L2,PRD002,2024-05-12,1032,,김민쑤
F001,L3,PRD002,2024-05-05,811,,박지훜
F002,L3,PRD002,2024-05-13,없음,,박지훈
F003,L2,PRD002,2024-05-31,없음,,쵀유리
F002,L1,PRD004,2024-05-16,없음,,이지우
F002,L2,PRD004,2024-05-20,894,,쵀유리
F001,L2,PRD001,2024-05-20,,12,김민쑤
F002,L1,PRD002,2024-05-05,없음,,정해인
F001,L2,PRD001,2024-05-26,없음,,이지우
F001,L3,PRD003,2024-05-22,없음,15,박지훜
F002,L3,PRD002,2024-05-01,1095,,이즈우
F001,L3,PRD001,2024-05-31,1175,,김민쑤
F001,L3,PRD003,2024-05-14,940,14,최유리
F001,L2,PRD004,2024-05-06,1057,,박지훜
F003,L2,PRD001,2024-05-02,없음,,쵀유리
F001,L1,PRD003,2024-05-23,1031,2,김민쑤
F001,L2,PRD003,2024-05-01,1046,,쵀유리
F003,L3,PRD001,2024-05-03,,11,정해인
F001,L2,PRD001,2024-05-27,1136,10,김민쑤
F001,L3,PRD001,2024-05-24,985,14,정해인
F001,L1,PRD001,2024-05-02,1036,,박지훜
F003,L1,PRD001,2024-05-31,없음,20,쵀유리
F003,L2,PRD003,2024-05-23,950,20,정해인
F003,L2,PRD004,2024-05-19,,,박지훜
F001,L3,PRD003,2024-05-09,1041,,김민수
F003,L3,PRD002,2024-05-16,없음,17,최유리
F003,L1,PRD001,2024-05-09,970,,쵀유리
F003,L3,PRD004,2024-05-08,1150,,정해인
F001,L3,PRD003,2024-05-15,,,이지우
F002,L3,PRD001,2024-05-13,,13,김민쑤
F002,L1,PRD002,2024-05-23,없음,,최유리
F003,L2,PRD002,2024-05-11,없음,,김민쑤
F001,L3,PRD001,2024-05-11,971,,정해인
F003,L1,PRD004,2024-05-12,,,김민수
F002,L2,PRD002,2024-05-07,1089,,박지훈
F003,L2,PRD003,2024-05-04,없음,,정해인
F003,L1,PRD001,2024-05-29,919,2,이즈우
F003,L2,PRD001,2024-05-20,1151,,정해인
F003,L2,PRD004,2024-05-02,,5,박지훈
F002,L3,PRD003,2024-05-30,없음,,김민수
F003,L1,PRD001,2024-05-29,,4,이즈우
